DISTRITO;COD_PAIS;NOME_PAIS;ETAPA;REDE;QTDE;Nível padronizado;nm_distrito_municipal;cd_subprefeitura;nm_subprefeitura;nivel_subprefeitura
VILA GUILHERME;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;VILA GUILHERME;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA GUILHERME;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;VILA GUILHERME;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA GUILHERME;92;VENEZUELA;FUND;DIR;3;Ensino Fundamental;VILA GUILHERME;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA GUILHERME;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;VILA GUILHERME;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA GUILHERME;92;VENEZUELA;FUND;DIR;2;Ensino Fundamental;VILA GUILHERME;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA GUILHERME;92;VENEZUELA;PRE;DIR;1;Educação Infantil;VILA GUILHERME;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA GUILHERME;134;BÓSNIA HERZEGOVINA;CRECHE;CON;1;Educação Infantil;VILA GUILHERME;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA GUILHERME;175;ANGOLA;FUND;DIR;1;Ensino Fundamental;VILA GUILHERME;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA GUILHERME;175;ANGOLA;FUND;DIR;1;Ensino Fundamental;VILA GUILHERME;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA GUILHERME;264;LÍBANO;FUND;DIR;1;Ensino Fundamental;VILA GUILHERME;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA GUILHERME;277;SÍRIA;FUND;DIR;1;Ensino Fundamental;VILA GUILHERME;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA GUILHERME;277;SÍRIA;FUND;DIR;2;Ensino Fundamental;VILA GUILHERME;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA GUILHERME;277;SÍRIA;FUND;DIR;1;Ensino Fundamental;VILA GUILHERME;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA GUILHERME;277;SÍRIA;FUND;DIR;1;Ensino Fundamental;VILA GUILHERME;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA GUILHERME;347;ARMÊNIA;FUND;DIR;1;Ensino Fundamental;VILA GUILHERME;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA GUILHERME;367;BONAIRE SAINT EUSTATIUS E SABA;CRECHE;CON;1;Educação Infantil;VILA GUILHERME;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;21;ARGENTINA;CRECHE;CON;1;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;21;ARGENTINA;CRECHE;CON;1;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;21;ARGENTINA;CRECHE;DIR;1;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;21;ARGENTINA;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;21;ARGENTINA;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;21;ARGENTINA;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;21;ARGENTINA;FUND;DIR;2;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;21;ARGENTINA;FUND;DIR;2;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;21;ARGENTINA;PRE;DIR;2;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;22;BOLÍVIA;CRECHE;CON;10;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;22;BOLÍVIA;CRECHE;DIR;1;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;22;BOLÍVIA;CRECHE;CON;27;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;22;BOLÍVIA;CRECHE;DIR;5;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;22;BOLÍVIA;CRECHE;CON;40;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;22;BOLÍVIA;CRECHE;CON;43;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;22;BOLÍVIA;CRECHE;DIR;9;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;22;BOLÍVIA;CRECHE;CON;45;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;22;BOLÍVIA;CRECHE;DIR;13;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;22;BOLÍVIA;EJA;DIR;1;Educação de Jovens e Adultos;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação de Jovens e Adultos|VILA MARIA-VILA GUILHERME
VILA MARIA;22;BOLÍVIA;EJA;DIR;1;Educação de Jovens e Adultos;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação de Jovens e Adultos|VILA MARIA-VILA GUILHERME
VILA MARIA;22;BOLÍVIA;FUND;DIR;43;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;22;BOLÍVIA;FUND;DIR;42;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;22;BOLÍVIA;FUND;DIR;50;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;22;BOLÍVIA;FUND;DIR;32;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;22;BOLÍVIA;FUND;DIR;32;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;22;BOLÍVIA;FUND;DIR;22;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;22;BOLÍVIA;FUND;DIR;12;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;22;BOLÍVIA;FUND;DIR;23;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;22;BOLÍVIA;FUND;DIR;21;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;22;BOLÍVIA;PRE;CON;4;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;22;BOLÍVIA;PRE;DIR;237;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;23;CHILE;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;24;PARAGUAI;CRECHE;CON;1;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;24;PARAGUAI;CRECHE;CON;2;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;24;PARAGUAI;CRECHE;DIR;1;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;24;PARAGUAI;CRECHE;CON;2;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;24;PARAGUAI;CRECHE;DIR;1;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;24;PARAGUAI;FUND;DIR;3;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;24;PARAGUAI;FUND;DIR;3;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;24;PARAGUAI;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;24;PARAGUAI;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;24;PARAGUAI;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;24;PARAGUAI;PRE;DIR;15;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;26;COLÔMBIA;CRECHE;DIR;1;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;26;COLÔMBIA;CRECHE;CON;1;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;26;COLÔMBIA;CRECHE;DIR;1;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;26;COLÔMBIA;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;26;COLÔMBIA;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;26;COLÔMBIA;FUND;DIR;4;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;26;COLÔMBIA;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;26;COLÔMBIA;PRE;DIR;4;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;27;EQUADOR;CRECHE;CON;1;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;41;JAPÃO;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;55;REPÚBLICA DOMINICANA;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;55;REPÚBLICA DOMINICANA;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;62;HAITI;EJA;DIR;1;Educação de Jovens e Adultos;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação de Jovens e Adultos|VILA MARIA-VILA GUILHERME
VILA MARIA;62;HAITI;EJA;DIR;2;Educação de Jovens e Adultos;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação de Jovens e Adultos|VILA MARIA-VILA GUILHERME
VILA MARIA;62;HAITI;EJA;DIR;4;Educação de Jovens e Adultos;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação de Jovens e Adultos|VILA MARIA-VILA GUILHERME
VILA MARIA;62;HAITI;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;62;HAITI;FUND;DIR;4;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;62;HAITI;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;62;HAITI;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;62;HAITI;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;62;HAITI;FUND;DIR;3;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;62;HAITI;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;62;HAITI;FUND;DIR;3;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;62;HAITI;PRE;DIR;3;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;85;MÉXICO;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;89;PERU;CRECHE;CON;1;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;89;PERU;FUND;DIR;2;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;89;PERU;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;89;PERU;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;89;PERU;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;89;PERU;PRE;DIR;3;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;92;VENEZUELA;CRECHE;CON;1;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;92;VENEZUELA;CRECHE;DIR;1;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;92;VENEZUELA;CRECHE;CON;1;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;92;VENEZUELA;FUND;DIR;4;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;92;VENEZUELA;FUND;DIR;4;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;92;VENEZUELA;FUND;DIR;3;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;92;VENEZUELA;FUND;DIR;2;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;92;VENEZUELA;FUND;DIR;5;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;92;VENEZUELA;PRE;DIR;2;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;175;ANGOLA;CRECHE;CON;1;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;175;ANGOLA;CRECHE;DIR;1;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;189;EGITO;CRECHE;CON;1;Educação Infantil;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MARIA;207;MARROCOS;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;207;MARROCOS;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MARIA;260;JORDÂNIA;FUND;DIR;1;Ensino Fundamental;VILA MARIA;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;21;ARGENTINA;CRECHE;CON;1;Educação Infantil;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;21;ARGENTINA;CRECHE;CON;1;Educação Infantil;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;21;ARGENTINA;FUND;DIR;1;Ensino Fundamental;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;21;ARGENTINA;FUND;DIR;3;Ensino Fundamental;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;21;ARGENTINA;PRE;CON;1;Educação Infantil;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;21;ARGENTINA;PRE;DIR;2;Educação Infantil;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;22;BOLÍVIA;CRECHE;CON;13;Educação Infantil;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;22;BOLÍVIA;CRECHE;CON;27;Educação Infantil;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;22;BOLÍVIA;CRECHE;DIR;2;Educação Infantil;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;22;BOLÍVIA;CRECHE;CON;43;Educação Infantil;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;22;BOLÍVIA;CRECHE;CON;20;Educação Infantil;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;22;BOLÍVIA;CRECHE;DIR;5;Educação Infantil;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;22;BOLÍVIA;CRECHE;CON;32;Educação Infantil;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;22;BOLÍVIA;CRECHE;DIR;5;Educação Infantil;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;22;BOLÍVIA;EJA;DIR;3;Educação de Jovens e Adultos;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Educação de Jovens e Adultos|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;22;BOLÍVIA;EJA;DIR;3;Educação de Jovens e Adultos;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Educação de Jovens e Adultos|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;22;BOLÍVIA;FUND;DIR;42;Ensino Fundamental;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;22;BOLÍVIA;FUND;DIR;33;Ensino Fundamental;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;22;BOLÍVIA;FUND;DIR;30;Ensino Fundamental;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;22;BOLÍVIA;FUND;DIR;21;Ensino Fundamental;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;22;BOLÍVIA;FUND;DIR;21;Ensino Fundamental;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;22;BOLÍVIA;FUND;DIR;7;Ensino Fundamental;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;22;BOLÍVIA;FUND;DIR;12;Ensino Fundamental;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;22;BOLÍVIA;FUND;DIR;28;Ensino Fundamental;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;22;BOLÍVIA;FUND;DIR;19;Ensino Fundamental;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;22;BOLÍVIA;PRE;CON;19;Educação Infantil;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;22;BOLÍVIA;PRE;DIR;100;Educação Infantil;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;23;CHILE;EJA;DIR;1;Educação de Jovens e Adultos;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Educação de Jovens e Adultos|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;23;CHILE;FUND;DIR;1;Ensino Fundamental;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;24;PARAGUAI;CRECHE;CON;3;Educação Infantil;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;24;PARAGUAI;CRECHE;DIR;1;Educação Infantil;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;24;PARAGUAI;CRECHE;CON;6;Educação Infantil;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;24;PARAGUAI;CRECHE;CON;5;Educação Infantil;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;24;PARAGUAI;CRECHE;DIR;2;Educação Infantil;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;24;PARAGUAI;CRECHE;CON;5;Educação Infantil;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;24;PARAGUAI;CRECHE;DIR;2;Educação Infantil;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Educação Infantil|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;24;PARAGUAI;FUND;DIR;2;Ensino Fundamental;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
VILA MEDEIROS;24;PARAGUAI;FUND;DIR;1;Ensino Fundamental;VILA MEDEIROS;07;VILA MARIA-VILA GUILHERME;Ensino Fundamental|VILA MARIA-VILA GUILHERME
